Id,SalePrice
1461,123771.826
1462,156400.966
1463,178891.775
1464,188293.213
1465,192908.609
1466,175393.703
1467,175086.33
1468,168582.969
1469,186772.26
1470,119635.69
1471,196984.644
1472,97405.685
1473,101412.671
1474,153764.268
1475,123407.768
1476,359056.15
1477,249648.867
1478,284816.321
1479,265828.196
1480,469148.324
1481,323352.982
1482,206874.241
1483,178213.008
1484,169213.85
1485,183396.493
1486,197518.676
1487,321800.112
1488,238543.985
1489,195223.797
1490,212998.327
1491,191550.774
1492,99077.644
1493,178874.645
1494,285347.038
1495,290028.997
1496,222454.612
1497,188566.596
1498,163770.318
1499,159559.241
1500,156289.699
1501,173691.964
1502,156538.197
1503,278503.167
1504,231198.033
1505,218923.53
1506,188135.956
1507,232245.763
1508,196278.277
1509,160365.58
1510,145915.668
1511,149811.89
1512,173540.451
1513,144316.097
1514,158150.869
1515,192381.615
1516,153923.589
1517,159734.636
1518,136054.91
1519,216498.76
1520,134415.517
1521,137529.953
1522,167980.411
1523,116610.151
1524,123835.746
1525,126533.801
1526,122035.35
1527,107343.998
1528,134831.381
1529,148138.914
1530,175839.53
1531,112723.875
1532,104940.112
1533,149610.653
1534,120422.597
1535,152177.991
1536,116883.421
1537,69573.676
1538,158437.674
1539,186493.311
1540,102615.962
1541,140241.261
1542,141272.085
1543,201494.65
1544,87910.557
1545,115984.65
1546,128982.503
1547,134201.51
1548,135329.709
1549,116941.236
1550,134177.62
1551,118161.765
1552,134711.732
1553,146884.315
1554,116217.626
1555,161281.406
1556,85609.136
1557,116006.623
1558,99830.943
1559,83463.244
1560,139575.741
1561,131736.132
1562,128700.799
1563,117811.58
1564,162526.831
1565,145330.42
1566,231732.059
1567,78696.396
1568,220387.624
1569,131748.145
1570,135779.612
1571,118266.01
1572,144492.652
1573,235039.924
1574,115495.952
1575,214849.848
1576,231773.752
1577,188166.424
1578,144252.71
1579,144306.286
1580,191873.418
1581,146299.066
1582,128581.35
1583,315771.689
1584,226234.502
1585,142789.475
1586,72486.013
1587,104505.28
1588,149458.832
1589,105678.776
1590,135264.123
1591,99924.226
1592,125265.584
1593,121443.369
1594,136230.93
1595,109598.541
1596,229404.111
1597,178441.072
1598,203806.507
1599,172116.578
1600,170401.367
1601,67817.558
1602,112195.674
1603,87708.845
1604,274638.055
1605,242878.464
1606,168180.041
1607,170593.02
1608,213340.576
1609,185743.573
1610,152318.696
1611,141979.19
1612,168432.317
1613,161043.51
1614,128479.752
1615,95206.893
1616,80143.365
1617,99513.698
1618,124446.264
1619,135086.757
1620,153667.888
1621,138385.571
1622,143433.229
1623,275601.865
1624,211745.843
1625,124474.102
1626,166485.719
1627,185784.917
1628,270221.679
1629,174695.689
1630,344591.054
1631,211458.012
1632,241770.165
1633,171245.158
1634,184027.424
1635,178158.717
1636,154409.921
1637,189102.914
1638,192878.756
1639,180175.8
1640,258584.158
1641,175025.854
1642,226060.179
1643,220863.838
1644,224869.888
1645,190970.624
1646,156363.638
1647,157122.321
1648,134881.261
1649,137621.095
1650,114554.115
1651,121941.441
1652,99906.252
1653,103648.468
1654,153269.787
1655,146379.611
1656,148968.777
1657,153605.352
1658,151844.144
1659,127776.331
1660,148030.048
1661,443349.882
1662,389538.613
1663,378815.367
1664,482272.32
1665,300316.862
1666,321211.408
1667,360747.209
1668,332965.833
1669,289347.79
1670,336841.595
1671,262201.289
1672,442607.859
1673,288328.779
1674,249354.395
1675,189595.583
1676,191783.205
1677,217375.058
1678,465594.591
1679,369930.711
1680,328777.905
1681,242022.174
1682,302685.227
1683,187586.702
1684,176720.605
1685,175454.126
1686,172873.175
1687,171194.795
1688,188407.932
1689,189755.79
1690,190965.99
1691,183347.8
1692,247191.267
1693,173779.204
1694,181432.424
1695,166679.209
1696,265561.786
1697,170770.301
1698,342228.529
1699,314393.269
1700,242158.139
1701,264523.95
1702,250502.765
1703,250213.797
1704,282399.333
1705,221459.998
1706,430544.905
1707,209134.297
1708,205269.741
1709,271167.14
1710,216422.184
1711,251904.071
1712,254228.952
1713,258051.662
1714,218520.894
1715,198898.805
1716,181857.673
1717,170833.541
1718,135553.468
1719,207073.547
1720,239605.415
1721,163694.047
1722,126076.497
1723,154692.668
1724,210001.233
1725,233180.046
1726,188609.558
1727,165676.57
1728,179379.596
1729,164859.263
1730,149429.606
1731,123504.856
1732,130681.505
1733,113389.839
1734,123521.09
1735,131618.106
1736,116819.789
1737,311221.329
1738,231827.819
1739,267620.131
1740,213132.473
1741,185995.154
1742,170996.316
1743,174514.292
1744,299650.783
1745,219669.382
1746,190578.915
1747,211955.286
1748,224188.28
1749,150744.835
1750,132434.563
1751,238431.104
1752,123500.273
1753,146950.499
1754,198369.055
1755,167479.915
1756,128473.716
1757,121620.504
1758,148626.482
1759,161847.89
1760,164992.671
1761,148678.254
1762,179510.758
1763,170815.51
1764,117989.082
1765,162839.962
1766,178579.723
1767,218609.695
1768,143612.092
1769,172049.81
1770,146764.01
1771,130559.191
1772,140000.17
1773,128472.929
1774,140642.938
1775,137388.689
1776,124395.454
1777,113799.838
1778,137082.952
1779,116621.062
1780,177688.899
1781,131056.751
1782,88104.569
1783,138381.23
1784,107514.519
1785,123103.127
1786,140965.626
1787,166199.489
1788,62389.925
1789,103632.871
1790,78987.666
1791,182733.954
1792,154777.663
1793,135645.504
1794,147534.014
1795,137523.525
1796,117604.496
1797,117356.282
1798,124018.168
1799,113448.082
1800,131337.812
1801,130980.502
1802,128140.916
1803,148156.473
1804,142958.998
1805,136470.503
1806,127437.328
1807,137325.221
1808,119936.171
1809,120113.546
1810,138531.293
1811,103336.635
1812,106501.219
1813,123817.851
1814,94991.764
1815,62432.074
1816,102100.116
1817,114420.054
1818,146681.22
1819,122128.175
1820,66679.373
1821,108256.827
1822,148196.248
1823,57743.902
1824,133069.688
1825,129272.571
1826,105900.94
1827,108283.722
1828,136968.603
1829,119888.84
1830,144168.359
1831,151918.287
1832,83451.144
1833,140394.268
1834,119754.819
1835,139746.443
1836,131068.108
1837,91913.38
1838,131704.952
1839,97679.232
1840,148372.687
1841,143699.615
1842,88282.931
1843,133485.88
1844,137286.619
1845,137890.139
1846,151935.192
1847,155289.406
1848,60888.13
1849,110366.682
1850,122699.34
1851,157207.284
1852,127685.111
1853,135829.976
1854,170111.643
1855,145499.7
1856,224895.167
1857,138173.263
1858,135163.885
1859,118560.371
1860,148638.047
1861,117403.816
1862,290202.947
1863,280583.601
1864,280609.151
1865,318793.258
1866,321895.403
1867,233727.106
1868,297310.324
1869,203821.229
1870,218995.248
1871,245277.983
1872,173628.809
1873,236137.928
1874,143278.972
1875,200734.007
1876,191564.858
1877,207788.444
1878,200655.958
1879,130588.157
1880,134253.377
1881,238584.299
1882,251480.292
1883,193782.515
1884,210182.69
1885,242448.4
1886,291170.872
1887,206550.574
1888,271114.015
1889,166347.645
1890,126231.777
1891,136408.659
1892,104758.808
1893,135604.674
1894,130316.987
1895,141085.927
1896,123964.169
1897,120654.225
1898,113610.391
1899,146460.778
1900,146406.64
1901,161923.861
1902,146364.216
1903,213966.786
1904,134702.294
1905,191392.064
1906,148248.184
1907,190854.873
1908,111938.796
1909,140180.191
1910,123472.678
1911,202699.554
1912,310574.293
1913,144303.594
1914,67311.971
1915,309260.413
1916,71360.121
1917,251711.008
1918,137471.359
1919,170208.693
1920,156803.669
1921,402277.288
1922,307781.692
1923,223078.793
1924,229873.498
1925,207771.548
1926,372772.001
1927,133006.436
1928,152601.486
1929,127798.83
1930,126969.178
1931,142415.181
1932,139813.072
1933,171327.345
1934,178865.321
1935,169716.427
1936,187327.028
1937,180354.122
1938,168514.825
1939,244843.663
