Id,SalePrice
1461,118222.311
1462,159206.459
1463,182941.131
1464,198138.906
1465,189579.126
1466,168370.113
1467,173253.128
1468,163908.338
1469,185860.182
1470,119111.461
1471,194095.048
1472,94005.424
1473,96557.596
1474,149172.145
1475,111744.267
1476,367140.339
1477,252510.363
1478,273326.908
1479,275321.359
1480,481278.36
1481,333620.061
1482,209134.467
1483,176514.3
1484,166233.701
1485,187659.278
1486,195224.567
1487,333127.539
1488,231666.423
1489,194074.224
1490,230215.261
1491,192680.112
1492,92919.433
1493,180285.84
1494,288319.903
1495,293178.086
1496,228253.08
1497,182908.049
1498,167453.819
1499,160952.26
1500,156396.808
1501,175472.491
1502,147406.371
1503,287238.183
1504,237904.132
1505,219009.548
1506,194430.868
1507,246472.138
1508,198215.692
1509,159218.063
1510,143711.628
1511,150889.848
1512,177486.595
1513,133734.158
1514,165491.776
1515,194121.724
1516,151361.311
1517,166948.697
1518,130758.321
1519,213559.381
1520,131267.998
1521,134913.185
1522,175110.719
1523,110918.668
1524,121849.924
1525,123774.772
1526,114093.568
1527,102931.131
1528,137737.158
1529,153233.785
1530,182715.447
1531,104442.366
1532,100403.57
1533,153508.65
1534,121369.101
1535,153588.442
1536,108283.639
1537,64200.416
1538,170416.167
1539,200868.95
1540,92224.59
1541,140087.745
1542,142527.383
1543,201221.81
1544,85764.667
1545,115050.067
1546,132331.366
1547,137897.942
1548,138150.43
1549,118200.071
1550,135078.3
1551,113102.374
1552,131949.653
1553,150864.642
1554,116896.951
1555,160967.916
1556,79543.996
1557,109161.449
1558,97691.976
1559,70184.993
1560,133047.768
1561,132074.987
1562,130107.159
1563,117917.734
1564,164860.906
1565,144971.998
1566,243048.245
1567,75620.816
1568,232084.071
1569,135386.47
1570,135059.867
1571,120982.934
1572,143911.425
1573,242161.41
1574,117011.615
1575,225514.67
1576,243935.282
1577,183955.531
1578,143028.401
1579,146037.68
1580,192846.698
1581,151080.575
1582,125220.582
1583,316756.318
1584,217982.874
1585,140719.146
1586,66999.493
1587,99356.321
1588,152587.295
1589,98736.973
1590,135997.05
1591,96244.192
1592,118467.133
1593,124338.031
1594,129209.209
1595,110304.997
1596,228517.552
1597,191237.008
1598,223390.109
1599,170594.286
1600,161787.799
1601,58177.297
1602,101662.193
1603,76515.362
1604,275880.958
1605,242201.527
1606,170747.987
1607,172762.461
1608,212082.806
1609,185328.421
1610,150295.203
1611,137980.786
1612,169073.917
1613,160054.909
1614,128787.569
1615,89563.672
1616,74544.348
1617,94711.637
1618,121833.316
1619,137228.066
1620,155539.902
1621,138519.409
1622,144006.067
1623,277847.47
1624,217068.791
1625,119458.843
1626,168814.763
1627,193082.158
1628,271428.976
1629,177037.96
1630,361765.716
1631,218555.652
1632,242516.533
1633,168867.671
1634,185157.041
1635,179311.928
1636,147648.086
1637,190558.601
1638,183251.258
1639,180014.959
1640,266476.876
1641,176899.338
1642,229865.069
1643,216628.299
1644,228713.09
1645,196439.783
1646,157176.306
1647,151858.48
1648,128673.89
1649,137558.689
1650,110800.13
1651,121576.684
1652,98013.286
1653,102732.791
1654,147504.278
1655,139302.81
1656,142910.668
1657,148923.883
1658,146173.139
1659,120399.893
1660,150130.404
1661,454784.819
1662,406284.103
1663,387993.427
1664,494835.739
1665,296743.69
1666,327411.885
1667,381348.577
1668,333710.647
1669,295828.46
1670,339352.295
1671,263417.979
1672,437112.098
1673,290170.363
1674,244539.437
1675,195010.293
1676,193712.786
1677,225572.804
1678,478911.984
1679,385741.621
1680,339154.191
1681,241922.722
1682,308506.134
1683,180995.157
1684,176587.231
1685,173562.227
1686,169092.4
1687,168497.145
1688,190469.914
1689,191048.31
1690,196902.503
1691,187347.545
1692,254537.781
1693,171088.867
1694,181428.418
1695,161910.654
1696,267287.779
1697,169249.962
1698,353623.276
1699,315819.647
1700,245752.081
1701,270683.058
1702,247899.425
1703,245151.145
1704,281510.106
1705,224708.187
1706,419909.292
1707,210211.664
1708,201789.798
1709,279056.291
1710,217582.87
1711,262224.295
1712,264972.953
1713,258512.671
1714,218539.256
1715,199372.331
1716,185669.254
1717,175156.255
1718,136514.271
1719,209136.582
1720,238595.935
1721,162856.084
1722,122622.394
1723,153413.162
1724,208756.176
1725,236273.361
1726,187302.127
1727,157300.019
1728,173904.058
1729,165734.225
1730,156281.523
1731,123470.734
1732,126334.33
1733,110231.355
1734,116828.38
1735,128186.692
1736,110421.294
1737,322446.937
1738,240238.93
1739,254760.19
1740,224411.627
1741,192169.792
1742,170852.477
1743,178043.307
1744,323449.211
1745,217154.696
1746,174853.146
1747,218418.861
1748,222987.74
1749,144637.29
1750,123457.556
1751,250892.996
1752,120494.371
1753,148939.408
1754,187959.69
1755,169236.752
1756,126641.635
1757,118513.801
1758,141963.282
1759,161437.512
1760,166725.118
1761,148474.934
1762,177499.197
1763,178987.871
1764,113553.411
1765,166303.942
1766,184132.161
1767,226750.836
1768,143053.786
1769,171499.277
1770,152723.155
1771,122726.039
1772,138705.308
1773,119106.3
1774,144432.268
1775,139372.573
1776,124816.997
1777,112838.692
1778,138699.508
1779,117885.267
1780,183604.323
1781,127581.469
1782,81180.595
1783,144466.262
1784,106316.355
1785,123191.416
1786,137219.847
1787,170076.388
1788,56866.893
1789,100734.384
1790,73230.703
1791,181837.329
1792,156441.862
1793,131528.718
1794,155677.987
1795,136955.409
1796,117487.889
1797,111056.664
1798,121706.374
1799,111685.211
1800,130984.232
1801,130717.852
1802,131636.011
1803,143873.051
1804,142311.178
1805,137479.887
1806,127623.064
1807,134569.348
1808,120850.228
1809,120247.609
1810,139651.255
1811,90829.365
1812,99637.316
1813,125026.033
1814,93434.541
1815,54295.288
1816,98080.782
1817,110009.032
1818,144936.372
1819,115693.741
1820,58064.129
1821,105518.965
1822,150705.146
1823,49585.52
1824,133347.223
1825,127025.117
1826,104891.378
1827,104525.342
1828,140586.797
1829,120931.865
1830,145283.599
1831,146244.25
1832,67552.325
1833,137993.259
1834,115878.695
1835,130322.792
1836,125317.696
1837,90155.197
1838,128365.05
1839,91895.379
1840,143082.11
1841,143929.495
1842,86261.557
1843,128009.377
1844,139405.586
1845,135273.476
1846,153680.11
1847,157563.929
1848,54284.167
1849,109301.58
1850,117018.249
1851,156561.57
1852,122824.69
1853,131208.388
1854,167067.02
1855,146543.647
1856,227165.266
1857,136416.326
1858,123391.307
1859,115328.435
1860,141810.551
1861,114904.299
1862,305665.127
1863,287904.324
1864,287956.752
1865,329120.767
1866,321371.762
1867,233181.306
1868,298488.49
1869,207363.113
1870,227947.432
1871,246054.04
1872,176139.707
1873,244033.399
1874,146067.997
1875,199721.641
1876,192833.043
1877,212411.522
1878,197413.065
1879,126996.908
1880,130185.806
1881,240807.065
1882,252737.931
1883,186614.957
1884,205975.342
1885,245186.414
1886,291219.638
1887,208142.58
1888,277468.86
1889,168211.324
1890,122236.459
1891,131180.943
1892,99508.392
1893,135779.803
1894,130017.913
1895,138275.264
1896,124033.698
1897,119247.763
1898,110010.363
1899,154659.3
1900,147970.621
1901,172582.402
1902,150595.05
1903,217738.633
1904,131519.775
1905,203079.586
1906,146581.237
1907,206709.672
1908,108183.508
1909,137224.939
1910,119427.057
1911,217717.241
1912,341810.249
1913,145104.979
1914,60055.144
1915,312526.885
1916,68417.574
1917,251958.26
1918,139556.547
1919,173782.063
1920,151257.85
1921,393638.43
1922,307870.626
1923,233649.022
1924,239555.2
1925,199723.142
1926,384303.083
1927,133297.835
1928,149469.227
1929,127418.637
1930,126950.386
1931,143376.216
1932,140176.062
1933,173217.552
1934,183458.851
1935,172521.961
1936,192919.946
1937,182923.091
1938,169578.221
1939,248257.093
1940,186140.578
1941,167099.432
1942,186854.655
1943,210253.442
1944,343925.378
1945,381261.873
1946,138420.941
1947,304720.093
1948,163695.335
1949,243197.34
1950,186003.888
1951,256409.666
1952,220431.862
1953,167192.257
1954,185826.749
1955,137329.323
1956,314128.727
1957,150788.837
1958,300925.068
1959,144104.507
1960,110847.043
1961,118199.516
1962,98133.19
1963,104839.399
1964,108454.149
1965,146425.223
1966,133655.769
1967,293211.742
1968,402422.032
1969,386898.551
1970,433297.335
1971,457858.569
1972,377226.315
1973,269093.223
1974,317603.427
1975,530977.158
1976,273550.058
1977,347250.811
1978,356177.892
1979,333029.757
1980,205407.556
1981,349258.15
1982,221772.387
1983,204566.367
1984,171890.645
1985,221229.612
1986,212423.074
1987,179161.305
1988,176123.677
1989,195227.555
1990,207595.76
1991,234720.227
1992,213180.103
1993,167276.806
1994,233044.832
1995,187958.175
1996,247168.435
1997,310116.57
1998,332028.392
1999,266692.28
2000,331018.131
2001,261774.135
2002,230893.037
2003,259698.666
2004,281081.183
2005,212881.043
2006,221917.328
2007,250495.013
2008,217039.04
2009,195622.642
2010,197529.481
2011,139188.845
2012,172904.042
2013,177593.805
